"±âÁØ_³¯Â¥","ÇàÁ¤µ¿_ID","ÁöÇÏÃ¶_½Â°´_¼ö","ÁöÇÏÃ¶_½Â°´_¼ö_00½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_01½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_02½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_03½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_04½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_05½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_06½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_07½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_08½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_09½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_10½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_11½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_12½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_13½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_14½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_15½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_16½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_17½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_18½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_19½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_20½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_21½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_22½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_23½Ã"
"20260811","11240710","9329","14","0","0","0","0","203","356","1050","1631","1002","473","346","411","374","321","332","396","568","795","343","252","220","182","60"
"20260811","11240690","36089","79","0","0","0","1","227","881","2354","2930","1774","1051","994","1142","1124","1332","1482","2001","4994","7018","2588","1618","1296","868","335"
"20260811","11240680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240670","15046","6","0","0","0","1","270","793","1965","1947","1071","810","690","724","668","631","674","756","1077","1443","519","360","382","198","61"
"20260811","11240660","29775","86","0","0","0","12","410","1139","2765","3115","1960","1472","1360","1354","1338","1438","1550","1703","2323","3229","1401","1163","911","763","283"
"20260811","11240650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240630","17920","43","0","0","0","0","273","550","1593","2393","1364","860","867","848","748","770","799","978","1241","1640","842","661","720","519","211"
"20260811","11240620","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240610","10676","46","0","0","0","0","146","444","1132","1568","881","516","415","495","480","359","495","571","658","776","425","385","419","314","151"
"20260811","11240600","10980","15","0","0","0","3","233","602","1563","1675","829","463","418","425","418","359","421","481","843","1173","346","266","256","148","43"
"20260811","11240590","17457","27","0","0","0","0","240","797","1731","2019","1245","831","663","812","765","653","782","993","1294","1601","864","766","681","546","147"
"20260811","11240580","6521","33","0","0","0","0","86","216","628","964","524","300","233","268","260","271","275","292","437","596","291","235","285","240","87"
"20260811","11240570","8081","7","0","0","0","0","98","317","812","708","443","321","427","319","382","300","411","512","621","836","394","318","413","372","70"
"20260811","11240560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240550","7700","0","0","0","0","3","287","635","1766","1275","621","347","310","327","275","226","232","299","288","384","137","131","83","49","25"
"20260811","11240540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240530","10678","9","0","0","0","0","278","720","1853","1755","833","518","477","519","399","376","384","479","640","624","301","200","175","104","34"
"20260811","11240520","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11240510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230800","9127","1","0","0","0","0","106","389","1098","1242","750","479","377","395","379","335","442","783","597","667","357","258","230","186","56"
"20260811","11230790","77860","104","0","0","0","3","340","881","1883","2091","1606","1657","2030","2465","2982","3452","4358","6136","11382","14688","7390","5117","4306","4101","888"
"20260811","11230780","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230770","47222","66","0","0","0","6","139","430","832","1153","971","1119","1424","1708","2119","2467","2808","3621","5521","8127","5586","3909","2670","1899","647"
"20260811","11230760","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230750","38833","78","0","0","0","5","308","1172","3502","4397","2352","1947","1437","1747","1721","1291","1839","2419","3709","4444","1944","1662","1296","1105","458"
"20260811","11230730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230720","12420","5","0","0","0","0","114","402","1017","1064","797","694","740","670","575","690","922","1124","1641","830","460","273","229","115","58"
"20260811","11230710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230670","24590","23","0","0","0","0","153","674","1637","1922","1202","955","870","1028","1063","1034","1401","1617","2721","2899","1501","1202","1175","1328","185"
"20260811","11230660","14386","18","0","0","0","0","69","321","709","842","606","567","496","522","635","696","732","839","1785","2906","838","657","655","378","115"
"20260811","11230650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230640","134872","431","0","0","0","1","391","1731","4190","5538","4042","3386","3672","4171","4719","5186","6322","8947","18788","24599","14236","8714","7370","6055","2383"
"20260811","11230630","75615","168","0","0","0","8","165","503","1090","1728","1604","1725","1992","2325","2645","3169","4336","5808","11235","16236","7819","4641","4131","3310","977"
"20260811","11230600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11230590","26517","57","0","0","0","0","85","386","776","1053","851","634","728","874","995","1096","1317","1609","3740","5851","2671","1512","1167","813","302"
"20260811","11230580","46578","87","0","0","0","2","165","529","864","1129","975","957","1301","1609","1593","2068","2752","4150","7139","9667","4689","2604","2188","1610","500"
"20260811","11230530","51392","130","0","0","0","3","144","384","822","1234","1036","979","1230","1318","1595","1936","2487","3449","7081","12578","6168","3322","2782","1972","742"
"20260811","11230520","100195","401","0","0","0","2","318","887","3218","4999","3432","2552","2732","3108","3476","3781","4378","5906","11346","18488","11726","6795","5987","4676","1987"
"20260811","11230511","11366","9","0","0","0","3","162","514","1258","1541","770","527","533","413","498","429","576","597","1000","1167","478","347","273","198","73"
"20260811","11230510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11220680","4588","5","0","0","0","0","59","157","382","473","417","286","217","181","235","270","240","293","345","490","207","167","94","57","13"
"20260811","11220670","13370","19","0","0","0","0","76","200","581","852","709","402","390","403","450","439","652","861","2136","2689","952","530","548","329","152"
"20260811","11220660","58760","90","0","0","0","4","223","854","2577","3655","2396","1791","1737","1881","2006","2243","2935","3792","7419","11102","5060","3290","3130","1936","639"
"20260811","11220650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11220640","16700","53","0","0","0","0","114","367","981","1261","951","634","631","696","735","755","935","1109","1820","2422","1030","768","734","507","197"
"20260811","11220630","1480","0","0","0","0","1","30","44","97","124","93","47","75","51","53","45","53","179","263","192","57","26","30","19","1"
"20260811","11220620","16580","36","0","0","0","1","107","369","862","1251","896","566","582","589","667","694","864","1050","1972","2832","1073","860","725","450","134"
"20260811","11220610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11220600","84966","199","0","0","0","6","349","711","2296","3622","3586","3567","3780","4676","4924","5647","6911","7323","9144","8072","5908","5970","4322","2881","1072"
"20260811","11220590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11220580","4991","3","0","0","0","0","33","135","424","483","340","226","180","210","195","240","239","427","439","463","252","225","270","160","47"
"20260811","11220570","11838","19","0","0","0","0","96","327","876","1169","834","493","432","516","566","568","702","928","1063","1132","723","509","449","325","111"
"20260811","11220560","3337","1","0","0","0","0","12","45","86","96","64","86","123","92","116","110","216","710","917","356","128","75","51","37","16"
"20260811","11220550","7915","7","0","0","0","0","70","285","834","1106","660","407","400","441","370","340","417","485","548","553","321","262","216","147","46"
"20260811","11220540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11220530","57760","88","0","0","0","1","179","761","2064","3101","2498","1863","2273","2277","2571","2599","3376","4292","8239","10447","4176","2741","2356","1428","430"
"20260811","11220520","137708","601","0","0","0","2","374","1450","4552","7260","5193","3667","3959","4303","5183","5390","6736","8336","15339","21963","13854","9401","9412","7792","2941"
"20260811","11220510","52879","158","0","0","0","3","149","649","1434","2076","1681","1553","1933","2060","2461","2843","3207","3728","6542","9399","3752","3175","3135","2129","812"
"20260811","11210830","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210820","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210810","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210800","75273","184","0","0","0","212","1704","3076","9537","13134","7828","3862","2830","3185","3171","2599","2790","3228","3948","4601","2579","2179","2126","1641","859"
"20260811","11210790","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210780","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210730","3683","10","0","0","0","0","41","97","305","318","166","146","154","181","163","199","332","401","361","349","179","149","76","36","20"
"20260811","11210720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210690","2634","15","0","0","0","0","60","66","201","336","167","153","132","138","159","132","152","175","154","180","129","100","56","88","41"
"20260811","11210680","25903","39","0","0","0","8","901","1430","3810","5515","2879","1426","1161","1042","954","808","832","955","1019","1118","650","464","424","322","146"
"20260811","11210660","10514","17","0","0","0","3","237","442","1485","1947","1137","610","504","546","476","395","368","452","478","498","308","233","158","170","50"
"20260811","11210650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260811","11210640","62048","172","0","0","0","13","1479","3160","8632","12407","6960","3334","2465","2737","2534","2279","2080","2224","2546","2600","1835","1422","1358","1164","647"
"20260811","11210630","69672","284","0","0","0","4","962","2565","6768","7944","5296","3305","2672","2904","2777","2950","2980","3299","4504","5784","3489","3143","3496","3013","1533"
"20260811","11210620","29792","48","0","0","0","1","488","1162","3757","5481","3300","1532","1130","1236","1124","923","1100","1310","1757","1948","1114","922","725","496","238"
